objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
-2144908306	0	object/static/structure/general/debris_deathstar_large_tube.iff	0	1164.35	5	885.75	1	0	0	0		$|
-2144908305	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1149.71	5	1072.24	1	0	0	0		$|
-2144908304	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1168.14	5	825.438	0.855127	0	0.518418	0		$|
-2144908303	0	object/static/structure/general/streetlamp_small_style_02.iff	0	1083.52	5	1213.43	1	0	0	0		$|
-2144908302	0	object/building/tatooine/filler_building_tatt_style01_06.iff	0	1044.81	5	780.959	-0.605822	0	0.7956	0	structure.filler.filler	$|
-2144908301	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	978.491	5	1128.55	0.462136	0	0.886809	0		$|
-2144908300	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1092.89	5	1181.52	1	0	0	0		$|
-2144908299	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	939.871	5	1199.05	-0.629097	0	0.777327	0		$|
-2144908298	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1052.21	5	1067.21	0.999468	0	-0.032612	0		$|
-2144908297	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1081.14	5	1158.16	0.991998	0	-0.126254	0		$|
-2144908296	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	942.986	5	1189.23	0.995491	0	-0.0948572	0		$|
-2144908295	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	1097.16	5	934.09	-0.597835	0	0.801619	0		$|
-2144908294	0	object/static/worldbuilding/sign/thm_sign_medcenter.iff	0	758.125	5	889.44	-0.621613	0	0.783325	0	systems.sign.sign:object.sign	$|
-2144908293	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	979.083	5	1206.41	1	0	0	0		$|
-2144908292	0	object/static/structure/general/debris_deathstar_small_tube.iff	0	1109.06	5	1102.07	1	0	0	0		$|
-2144908291	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1086.58	5	1255.34	-0.609792	0	0.792561	0		$|
-2144908290	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1066.71	5	1209.05	0.884675	0	0.466208	0		$|
-2144908289	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	970.751	5	1249.47	0.924302	0	0.381663	0	structure.filler.filler	$|
-2144908288	0	object/static/structure/tatooine/jawa/tent_jawa_01_med.iff	0	1110.92	5	999.46	0.987765	0	0.155949	0		$|
-2144908287	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1163.96	5	827.006	0.855127	0	0.518418	0		$|
-2144908286	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1011.61	5	1123.7	-0.506222	0	0.862403	0		occupied.limit|0|1|$|
-2144908285	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	1092.68	5	649.573	1	0	0	0		$|
-2144908284	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	944.691	5	1181.5	0.995491	0	-0.0948572	0		$|
-2144908283	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1021.49	5	1359.99	1	0	0	0		$|
-2144908282	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1042.91	5	1314.71	-0.440174	0	0.897912	0		$|
-2144908281	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	1067.89	5	1210.06	0.990901	0	-0.134591	0		$|
-2144908280	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1044.9	5	1253.94	0.728272	0	-0.685288	0		occupied.limit|0|1|$|
-2144908279	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	1173.66	5	1082.91	0.796084	0	0.605186	0		$|
-2144908278	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1176.21	5	1064.2	-0.59815	0	0.801384	0		$|
-2144908277	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1063.56	5	1263.34	1	0	0	0		$|
-2144908276	0	object/static/structure/tatooine/antenna_tatt_style_1.iff	0	1022.57	5	1101.4	1	0	0	0		$|
-2144908275	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	999.543	5	1113.76	0.453594	0	0.891209	0		$|
-2144908274	0	object/static/structure/tatooine/palette_tatooine_style_01.iff	0	1355.77	5	867.87	0.99639	0	0.084898	0		$|
-2144908273	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	1181.22	5	1085.07	0.796084	0	0.605186	0		$|
-2144908272	0	object/static/structure/general/streetlamp_small_style_02.iff	0	1028.58	5	760.655	1	0	0	0		$|
-2144908271	0	object/static/item/item_container_weapon.iff	0	1349.48	5	891.91	-0.0799119	0	0.996802	0		$|
-2144908270	0	object/tangible/crafting/station/public_clothing_station.iff	0	1017.58	5	897.34	0.958899	0	0.283747	0	systems.crafting.base_station	crafting.private|0|0|crafting.station|0|1|crafting.type|0|10|$|
-2144908269	0	object/static/structure/tatooine/wall_cleft_tatooine_large_style_01.iff	0	1047.5	5	1066.62	0.689498	0	0.724287	0		$|
-2144908268	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1236.53	5	795.175	0.262678	0	0.964884	0		$|
-2144908267	0	object/static/structure/tatooine/wall_damaged_tatooine_large_style_01.iff	0	1024.2	5	1208.5	0.31381	0	0.949486	0		$|
-2144908266	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1100.23	5	959.87	0.407032	0	0.913414	0		occupied.limit|0|1|$|
-2144908265	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1141.48	5	875.77	0.867819	0	0.49688	0		$|
-2144908264	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1085.52	5	1253.92	0.915116	0	0.40319	0		$|
-2144908263	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1042.67	5	1150.97	1	0	0	0		$|
-2144908262	0	object/tangible/furniture/tatooine/frn_tato_fruit_stand_large_style_01.iff	0	1014.51	5	1113.89	0.714481	0	-0.699655	0		$|
-2144908261	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1076.42	5	1229.88	1	0	0	0		$|
-2144908260	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1193.52	5	762.296	0.488872	0	0.872355	0		$|
-2144908259	0	object/static/item/item_dye_kit.iff	0	1143.35	5	875.16	0.595096	0	0.803654	0		$|
-2144908258	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	1173.66	5	1082.91	0.796084	0	0.605186	0		$|
-2144908257	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1131.83	5	690.333	0.682221	0	0.731146	0		$|
-2144908256	0	object/building/tatooine/filler_building_tatt_style01_06.iff	0	1085.26	5	1070.96	0.983843	0	-0.179031	0	structure.filler.filler	$|
-2144908255	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1230.67	5	1042.15	-0.585743	0	0.810497	0		$|
-2144908254	0	object/tangible/crafting/station/public_structure_station.iff	0	1042.03	5	924.14	-0.113958	0	0.993486	0	systems.crafting.base_station	crafting.private|0|0|crafting.station|0|1|crafting.type|0|1536|$|
-2144908253	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1071	5	662.678	0.204351	0	0.978898	0		$|
-2144908252	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1197.77	5	831.066	0.204351	0	0.978898	0		$|
-2144908251	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1179.11	5	1085.03	-0.59815	0	0.801384	0		$|
-2144908250	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1171.61	5	1080.92	0.143708	0	0.98962	0		$|
